Dates,BRL_FX_Spot,50d_200d_cross,CA,TB,rate,REER_discount,budget
11/27/15,3.8466,1,-3.88,1995,12.525,-0.173831303,-8.79
11/30/15,3.8674,1,-3.88,1196,13.1432,-0.200685878,-8.79
12/1/15,3.853,1,-3.88,1196,13.3711,-0.191441206,-8.79
12/2/15,3.8373,1,-3.88,1196,13.282,-0.191435201,-8.79
12/3/15,3.7591,1,-3.88,1196,13.0618,-0.179005989,-8.79
12/4/15,3.7525,1,-3.88,1196,13.3587,-0.17287948,-8.79
12/7/15,3.7684,1,-3.88,1196,13.6075,-0.172109293,-8.79
12/8/15,3.7966,1,-3.88,1196,13.5541,-0.179779498,-8.79
12/9/15,3.7523,1,-3.88,1196,13.1479,-0.164610221,-8.79
12/10/15,3.8124,1,-3.88,1196,13.1701,-0.176556774,-8.79
12/11/15,3.8728,1,-3.88,1196,13.3592,-0.195386404,-8.79
12/14/15,3.8734,1,-3.88,1196,13.45,-0.198120987,-8.79
12/15/15,3.8714,1,-3.88,1196,13.7053,-0.197009349,-8.79
12/16/15,3.8842,1,-3.88,1196,13.7311,-0.205650509,-8.79
12/17/15,3.8783,1,-3.88,1196,13.4413,-0.173130129,-8.79
12/18/15,3.9831,1,-3.88,1196,14.0318,-0.18251887,-8.79
12/21/15,4.0103,1,-3.88,1196,14.3595,-0.201321308,-8.79
12/22/15,3.989,1,-3.88,1196,14.2325,-0.196210821,-8.79
12/23/15,3.9412,1,-3.88,1196,13.8077,-0.187572335,-8.79
12/24/15,3.9443,1,-3.88,1196,13.925,-0.18248287,-8.79
12/25/15,3.9443,1,-3.88,1196,13.925,-0.182098291,-8.79
12/28/15,3.8592,1,-3.88,1196,14.06,-0.166452161,-8.79
12/29/15,3.8642,1,-3.88,1196,13.9301,-0.168098267,-8.79
12/30/15,3.9578,1,-3.88,1196,14.0037,-0.185725909,-8.79
12/31/15,3.9608,1,-3.19,6239,13.31,-0.180003432,-9.53
1/1/16,3.9608,1,-3.19,6239,14.0478,-0.17962868,-9.53
1/4/16,4.0399,1,-3.19,6239,14.0235,-0.194488357,-9.53
1/5/16,4.0078,1,-3.19,6239,13.9271,-0.17996641,-9.53
1/6/16,4.0294,1,-3.19,6239,14.037,-0.177612228,-9.53
1/7/16,4.0444,1,-3.19,6239,13.3789,-0.183785341,-9.53
1/8/16,4.0248,1,-3.19,6239,13.1467,-0.182250073,-9.53
1/11/16,4.0536,1,-3.19,6239,13.5469,-0.181032687,-9.53
1/12/16,4.0277,1,-3.19,6239,13.3255,-0.179681484,-9.53
1/13/16,4.0167,1,-3.19,6239,13.3345,-0.168096054,-9.53
1/14/16,4.0003,1,-3.19,6239,13.008,-0.16900668,-9.53
1/15/16,4.049,1,-3.19,6239,13.1586,-0.178812251,-9.53
1/18/16,4.0331,1,-3.19,6239,13.2718,-0.178419525,-9.53
1/19/16,4.0641,1,-3.19,6239,12.9617,-0.176540072,-9.53
1/20/16,4.0976,1,-3.19,6239,12.9511,-0.187004835,-9.53
1/21/16,4.1552,1,-3.19,6239,12.6113,-0.189904611,-9.53
1/22/16,4.0938,1,-3.19,6239,12.3685,-0.185739906,-9.53
1/25/16,4.0903,1,-3.19,6239,12.8798,-0.180497995,-9.53
1/26/16,4.0514,1,-3.19,6239,12.7028,-0.176976871,-9.53
1/27/16,4.1099,1,-3.19,6239,12.9301,-0.174616582,-9.53
1/28/16,4.0697,1,-3.19,6239,12.4227,-0.184523902,-9.53
1/29/16,3.9992,1,-3.19,6239,12.5946,-0.168485521,-9.53
2/1/16,3.9636,1,-3.19,922,13.0456,-0.157885761,-9.53
2/2/16,3.9902,1,-3.19,922,13.3876,-0.157595521,-9.53
2/3/16,3.896,1,-3.19,922,13.1147,-0.152751922,-9.53
2/4/16,3.8902,1,-3.19,922,13.1567,-0.143318231,-9.53
2/5/16,3.9039,1,-3.19,922,12.8922,-0.145650126,-9.53
2/8/16,3.9039,1,-3.19,922,12.9773,-0.142972171,-9.53
2/9/16,3.9039,1,-3.19,922,12.9638,-0.14344851,-9.53
2/10/16,3.9293,1,-3.19,922,12.9381,-0.153114276,-9.53
2/11/16,3.9925,1,-3.19,922,12.7161,-0.160400961,-9.53
2/12/16,4.003,1,-3.19,922,12.671,-0.158069354,-9.53
2/15/16,3.9979,1,-3.19,922,12.8233,-0.157658014,-9.53
2/16/16,4.0676,1,-3.19,922,13.055,-0.17281367,-9.53
2/17/16,3.9902,1,-3.19,922,12.7533,-0.15788128,-9.53
2/18/16,4.0295,1,-3.19,922,12.996,-0.162565539,-9.53
2/19/16,4.022,1,-3.19,922,12.6051,-0.169430998,-9.53
2/22/16,3.946,1,-3.19,922,12.6967,-0.14465975,-9.53
2/23/16,3.9588,1,-3.19,922,12.9017,-0.150298835,-9.53
2/24/16,3.9577,1,-3.19,922,12.446,-0.150898535,-9.53
2/25/16,3.9565,1,-3.19,922,11.7682,-0.139680194,-9.53
2/26/16,4,1,-3.19,922,11.7672,-0.153687152,-9.53
2/29/16,4.0159,1,-3.19,3042,11.7037,-0.145283994,-9.53
3/1/16,3.9341,1,-3.19,3042,11.5324,-0.137263361,-9.53
3/2/16,3.8941,1,-3.19,3042,11.5749,-0.127367378,-9.53
3/3/16,3.7991,1,-3.19,3042,11.5855,-0.116069072,-9.53
3/4/16,3.7529,1,-3.19,3042,11.713,-0.093964177,-9.53
3/7/16,3.7852,1,-3.19,3042,11.1123,-0.106692539,-9.53
3/8/16,3.7549,1,-3.19,3042,11.1982,-0.104913184,-9.53
3/9/16,3.6898,1,-3.19,3042,11.0016,-0.085185055,-9.53
3/10/16,3.6263,1,-3.19,3042,10.7556,-0.082649234,-9.53
3/11/16,3.5856,1,-3.19,3042,11.5652,-0.073494524,-9.53
3/14/16,3.6597,1,-3.19,3042,12.0184,-0.071707418,-9.53
3/15/16,3.7668,1,-3.19,3042,11.9351,-0.098598269,-9.53
3/16/16,3.7425,1,-3.19,3042,11.2885,-0.111682115,-9.53
3/17/16,3.628,1,-3.19,3042,10.7949,-0.078739806,-9.53
3/18/16,3.6242,1,-3.19,3042,11.0295,-0.078368542,-9.53
3/21/16,3.6193,1,-3.19,3042,10.995,-0.075744942,-9.53
3/22/16,3.5802,1,-3.19,3042,10.6231,-0.070489313,-9.53
3/23/16,3.6849,1,-3.19,3042,10.9115,-0.087668081,-9.53
3/24/16,3.6786,1,-3.19,3042,10.5282,-0.092625408,-9.53
3/25/16,3.6786,1,-3.19,3042,10.39,-0.087745131,-9.53
3/28/16,3.6273,1,-3.19,3042,10.4158,-0.076002953,-9.53
3/29/16,3.6388,1,-3.19,3042,10.4812,-0.082450124,-9.53
3/30/16,3.6034,1,-3.19,3042,10.5726,-0.078096083,-9.53
3/31/16,3.5922,1,-2.48,4435,10.9663,-0.062356569,-10.31
4/1/16,3.5538,1,-2.48,4435,11.2192,-0.057708239,-10.31
4/4/16,3.6238,1,-2.48,4435,12.0699,-0.070780203,-10.31
4/5/16,3.6796,1,-2.48,4435,12.3567,-0.089016119,-10.31
4/6/16,3.6418,1,-2.48,4435,12.3768,-0.086510679,-10.31
4/7/16,3.6888,1,-2.48,4435,12.372,-0.098171545,-10.31
4/8/16,3.5904,1,-2.48,4435,11.7905,-0.079448887,-10.31
4/11/16,3.4925,1,-2.48,4435,12.0214,-0.050948471,-10.31
4/12/16,3.4889,1,-2.48,4435,12.7078,-0.060324877,-10.31
4/13/16,3.4983,1,-2.48,4435,12.878,-0.059170548,-10.31
4/14/16,3.4829,1,-2.48,4435,12.4966,-0.043967044,-10.31
4/15/16,3.5321,1,-2.48,4435,12.8339,-0.0529669,-10.31
4/18/16,3.6158,1,-2.48,4435,13.031,-0.07099001,-10.31
4/19/16,3.5322,0,-2.48,4435,12.1394,-0.057546809,-10.31
4/20/16,3.5296,0,-2.48,4435,11.8949,-0.057022573,-10.31
4/21/16,3.5296,0,-2.48,4435,11.76,-0.05054584,-10.31
4/22/16,3.5663,0,-2.48,4435,11.9309,-0.059828745,-10.31
4/25/16,3.5582,0,-2.48,4435,11.9432,-0.050960712,-10.31
4/26/16,3.5295,0,-2.48,4435,11.8606,-0.044923129,-10.31
4/27/16,3.5271,0,-2.48,4435,12.1579,-0.047457864,-10.31
4/28/16,3.489,0,-2.48,4435,12.3055,-0.035960267,-10.31
4/29/16,3.4358,0,-2.48,4435,12.4035,-0.029316517,-10.31
5/2/16,3.5017,0,-2.48,4862,12.8611,-0.041372888,-10.31
5/3/16,3.5586,0,-2.48,4862,12.6966,-0.056672356,-10.31
5/4/16,3.5489,0,-2.48,4862,12.4046,-0.044215279,-10.31
5/5/16,3.5346,0,-2.48,4862,12.2535,-0.040799574,-10.31
5/6/16,3.5019,0,-2.48,4862,12.4739,-0.038994127,-10.31
5/9/16,3.5164,0,-2.48,4862,12.5264,-0.044437979,-10.31
5/10/16,3.4764,0,-2.48,4862,12.3511,-0.020994443,-10.31
5/11/16,3.4518,0,-2.48,4862,12.2319,-0.019198884,-10.31
5/12/16,3.483,0,-2.48,4862,12.306,-0.025510344,-10.31
5/13/16,3.5335,0,-2.48,4862,12.6885,-0.025175289,-10.31
5/16/16,3.5014,0,-2.48,4862,12.3822,-0.023726433,-10.31
5/17/16,3.4888,0,-2.48,4862,12.475,-0.021485899,-10.31
5/18/16,3.5654,0,-2.48,4862,12.4076,-0.028184732,-10.31
5/19/16,3.5645,0,-2.48,4862,12.134,-0.043159588,-10.31
5/20/16,3.5212,0,-2.48,4862,12.2822,-0.026414403,-10.31
5/23/16,3.5727,0,-2.48,4862,12.4625,-0.035608973,-10.31
5/24/16,3.5716,0,-2.48,4862,12.0389,-0.028554209,-10.31
5/25/16,3.5835,0,-2.48,4862,12.0478,-0.043977591,-10.31
5/26/16,3.5835,0,-2.48,4862,11.91,-0.037166397,-10.31
5/27/16,3.6115,0,-2.48,4862,12.1758,-0.045419863,-10.31
5/30/16,3.5698,0,-2.48,4862,9.862,-0.044912366,-10.31
5/31/16,3.6116,0,-2.48,6439,12.0986,-0.041096004,-10.31
6/1/16,3.6015,0,-2.48,6439,11.8086,-0.040362401,-10.31
6/2/16,3.5935,0,-2.48,6439,11.8437,-0.038836162,-10.31
6/3/16,3.5273,0,-2.48,6439,11.8556,-0.027639368,-10.31
6/6/16,3.4894,0,-2.48,6439,11.735,-0.023107783,-10.31
6/7/16,3.4423,0,-2.48,6439,11.6152,-0.011308348,-10.31
6/8/16,3.3622,0,-2.48,6439,11.1594,0.011828958,-10.31
6/9/16,3.4002,0,-2.48,6439,11.8179,0.010410893,-10.31
6/10/16,3.4196,0,-2.48,6439,11.9115,0.00266908,-10.31
6/13/16,3.4826,0,-2.48,6439,11.821,-0.004347848,-10.31
6/14/16,3.4822,0,-2.48,6439,11.4745,-0.011169145,-10.31
6/15/16,3.474,0,-2.48,6439,10.9791,-0.006025509,-10.31
6/16/16,3.466,0,-2.48,6439,11.2079,-0.009129738,-10.31
6/17/16,3.416,0,-2.48,6439,11.4847,0.006402348,-10.31
6/20/16,3.3947,0,-2.48,6439,11.4164,0.014066225,-10.31
6/21/16,3.4133,0,-2.48,6439,11.371,0.01314247,-10.31
6/22/16,3.3777,0,-2.48,6439,11.0441,0.021297573,-10.31
6/23/16,3.3376,0,-2.48,6439,11.5297,0.02741,-10.31
6/24/16,3.3748,0,-2.48,6439,11.9163,0.030047556,-10.31
6/27/16,3.3928,0,-2.48,6439,11.5246,0.033011744,-10.31
6/28/16,3.3032,0,-2.48,6439,11.1151,0.062564244,-10.31
6/29/16,3.2206,0,-2.48,6439,11.2062,0.0796236,-10.31
6/30/16,3.213,0,-1.81,3975,11.9966,0.095209654,-9.92
7/1/16,3.2364,0,-1.81,3975,12.9475,0.080226974,-9.92
7/4/16,3.2696,0,-1.81,3975,12.926,0.080493096,-9.92
7/5/16,3.3033,0,-1.81,3975,12.6657,0.06666133,-9.92
7/6/16,3.33,0,-1.81,3975,12.2454,0.058246373,-9.92
7/7/16,3.3675,0,-1.81,3975,12.4883,0.051354977,-9.92
7/8/16,3.3,0,-1.81,3975,12.2627,0.068742983,-9.92
7/11/16,3.3094,0,-1.81,3975,12.5234,0.063383661,-9.92
7/12/16,3.2956,0,-1.81,3975,12.6457,0.073548377,-9.92
7/13/16,3.2643,0,-1.81,3975,12.2505,0.067232957,-9.92
7/14/16,3.2526,0,-1.81,3975,12.1747,0.085180116,-9.92
7/15/16,3.2802,0,-1.81,3975,12.7644,0.075892183,-9.92
7/18/16,3.2537,0,-1.81,3975,12.5525,0.085550103,-9.92
7/19/16,3.2498,0,-1.81,3975,12.7818,0.081051121,-9.92
7/20/16,3.26,0,-1.81,3975,12.6641,0.089886621,-9.92
7/21/16,3.2719,0,-1.81,3975,12.5137,0.08346134,-9.92
7/22/16,3.2565,0,-1.81,3975,12.5712,0.078798408,-9.92
7/25/16,3.286,0,-1.81,3975,12.8425,0.080357057,-9.92
7/26/16,3.2761,0,-1.81,3975,12.8022,0.085320852,-9.92
7/27/16,3.2619,0,-1.81,3975,12.5058,0.080992563,-9.92
7/28/16,3.2918,0,-1.81,3975,12.5144,0.081946864,-9.92
7/29/16,3.2489,0,-1.81,3975,12.8246,0.089548959,-9.92
8/1/16,3.2655,0,-1.81,4577,12.9293,0.080128835,-9.92
8/2/16,3.2591,0,-1.81,4577,13.071,0.082889276,-9.92
8/3/16,3.2385,0,-1.81,4577,12.9167,0.083385743,-9.92
8/4/16,3.1934,0,-1.81,4577,12.7126,0.102784144,-9.92
8/5/16,3.1655,0,-1.81,4577,12.9859,0.111159301,-9.92
8/8/16,3.1728,0,-1.81,4577,13.0452,0.111978281,-9.92
8/9/16,3.1454,0,-1.81,4577,12.7087,0.127835388,-9.92
8/10/16,3.1274,0,-1.81,4577,12.7236,0.125624045,-9.92
8/11/16,3.1444,0,-1.81,4577,12.6918,0.12209496,-9.92
8/12/16,3.1922,0,-1.81,4577,12.9781,0.110763633,-9.92
8/15/16,3.1864,0,-1.81,4577,12.8557,0.110370888,-9.92
8/16/16,3.2022,0,-1.81,4577,13.0266,0.1043721,-9.92
8/17/16,3.2064,0,-1.81,4577,12.83,0.091187978,-9.92
8/18/16,3.2392,0,-1.81,4577,12.9752,0.087697435,-9.92
8/19/16,3.205,0,-1.81,4577,12.9674,0.092585898,-9.92
8/22/16,3.2007,0,-1.81,4577,13.2893,0.094266249,-9.92
8/23/16,3.2351,0,-1.81,4577,13.1807,0.093811922,-9.92
8/24/16,3.2249,0,-1.81,4577,12.559,0.092634688,-9.92
8/25/16,3.2345,0,-1.81,4577,12.6333,0.091904162,-9.92
8/26/16,3.2657,0,-1.81,4577,12.9923,0.099004045,-9.92
8/29/16,3.2307,0,-1.81,4577,12.7048,0.093052911,-9.92
8/30/16,3.2401,0,-1.81,4577,12.8312,0.092376059,-9.92
8/31/16,3.2267,0,-1.81,4140,12.93,0.090877684,-9.92
9/1/16,3.2573,0,-1.81,4140,12.9999,0.092431518,-9.92
9/2/16,3.2569,0,-1.81,4140,12.4625,0.090166838,-9.92
9/5/16,3.2834,0,-1.81,4140,12.8124,0.090277172,-9.92
9/6/16,3.1964,0,-1.81,4140,12.5054,0.094232727,-9.92
9/7/16,3.1964,0,-1.81,4140,12.6278,0.103121558,-9.92
9/8/16,3.2143,0,-1.81,4140,12.442,0.104194176,-9.92
9/9/16,3.2741,0,-1.81,4140,12.3172,0.083881197,-9.92
9/12/16,3.2476,0,-1.81,4140,12.5716,0.080611338,-9.92
9/13/16,3.314,0,-1.81,4140,12.3988,0.070231991,-9.92
9/14/16,3.3448,0,-1.81,4140,12.6318,0.066292252,-9.92
9/15/16,3.3026,0,-1.81,4140,12.4863,0.064521048,-9.92
9/16/16,3.2629,0,-1.81,4140,12.3673,0.078902905,-9.92
9/19/16,3.273,0,-1.81,4140,12.4917,0.090814995,-9.92
9/20/16,3.2589,0,-1.81,4140,12.2682,0.090408622,-9.92
9/21/16,3.2069,0,-1.81,4140,12.0987,0.095737786,-9.92
9/22/16,3.2206,0,-1.81,4140,11.8932,0.102167898,-9.92
9/23/16,3.244,0,-1.81,4140,11.7704,0.097661545,-9.92
9/26/16,3.2424,0,-1.81,4140,12.1262,0.095299737,-9.92
9/27/16,3.2343,0,-1.81,4140,12.0432,0.093588758,-9.92
9/28/16,3.2167,0,-1.81,4140,11.7914,0.091925503,-9.92
9/29/16,3.2597,0,-1.81,4140,12.2202,0.098240957,-9.92
9/30/16,3.2624,0,-1.4,3802,12.3485,0.093219682,-9.44
10/3/16,3.2099,0,-1.4,3802,12.4917,0.096297268,-9.44
10/4/16,3.258,0,-1.4,3802,12.5999,0.097547878,-9.44
10/5/16,3.2213,0,-1.4,3802,12.3284,0.098408725,-9.44
10/6/16,3.228,0,-1.4,3802,12.3115,0.102318826,-9.44
10/7/16,3.2212,0,-1.4,3802,12.6803,0.102284297,-9.44
10/10/16,3.2065,0,-1.4,3802,12.6281,0.102322906,-9.44
10/11/16,3.1954,0,-1.4,3802,12.3199,0.113624449,-9.44
10/12/16,3.1954,0,-1.4,3802,11.9,0.118355283,-9.44
10/13/16,3.1787,0,-1.4,3802,11.9419,0.116406733,-9.44
10/14/16,3.2062,0,-1.4,3802,12.415,0.118785023,-9.44
10/17/16,3.2046,0,-1.4,3802,12.2382,0.119358559,-9.44
10/18/16,3.1877,0,-1.4,3802,12.2703,0.125229949,-9.44
10/19/16,3.169,0,-1.4,3802,12.0199,0.125715501,-9.44
10/20/16,3.142,0,-1.4,3802,12.424,0.134497677,-9.44
10/21/16,3.1563,0,-1.4,3802,12.5421,0.136264571,-9.44
10/24/16,3.1223,0,-1.4,3802,12.6592,0.147340312,-9.44
10/25/16,3.1127,0,-1.4,3802,12.7987,0.149888632,-9.44
10/26/16,3.1405,0,-1.4,3802,12.2259,0.145620261,-9.44
10/27/16,3.1665,0,-1.4,3802,12.3715,0.141087407,-9.44
10/28/16,3.2006,0,-1.4,3802,12.7114,0.127567824,-9.44
10/31/16,3.1936,0,-1.4,2346,12.859,0.129960498,-9.44
11/1/16,3.2317,0,-1.4,2346,12.4443,0.106341632,-9.44
11/2/16,3.2317,0,-1.4,2346,12.3681,0.103666459,-9.44
11/3/16,3.242,0,-1.4,2346,12.3195,0.103781535,-9.44
11/4/16,3.2362,0,-1.4,2346,12.6862,0.103869477,-9.44
11/7/16,3.2061,0,-1.4,2346,11.985,0.1205009,-9.44
11/8/16,3.1686,0,-1.4,2346,12.5064,0.125678832,-9.44
11/9/16,3.2254,0,-1.4,2346,12.2364,0.117670373,-9.44
11/10/16,3.3932,0,-1.4,2346,12.2863,0.07587527,-9.44
11/11/16,3.4023,0,-1.4,2346,11.88,0.063302148,-9.44
11/14/16,3.4344,0,-1.4,2346,11.92,0.061116352,-9.44
11/15/16,3.4344,0,-1.4,2346,12.3098,0.062433493,-9.44
11/16/16,3.4262,0,-1.4,2346,11.845,0.06849192,-9.44
11/17/16,3.4211,0,-1.4,2346,11.958,0.071940174,-9.44
11/18/16,3.3818,0,-1.4,2346,11.79,0.083986313,-9.44
11/21/16,3.3516,0,-1.4,2346,12.4255,0.094149097,-9.44
11/22/16,3.3563,0,-1.4,2346,12.3506,0.092637234,-9.44
11/23/16,3.3903,0,-1.4,2346,11.94,0.079932346,-9.44
11/24/16,3.3968,0,-1.4,2346,12.2069,0.079981386,-9.44
11/25/16,3.4141,0,-1.4,2346,11.94,0.077722733,-9.44
11/28/16,3.3876,0,-1.4,2346,12.05,0.086919992,-9.44
11/29/16,3.3928,0,-1.4,2346,11.8443,0.081178229,-9.44
11/30/16,3.3858,0,-1.4,4756,11.4464,0.08959314,-9.44
12/1/16,3.4645,0,-1.4,4756,11.9444,0.060499963,-9.44
12/2/16,3.4769,0,-1.4,4756,11.83,0.063140672,-9.44
12/5/16,3.423,0,-1.4,4756,12.1324,0.069018927,-9.44
12/6/16,3.41,0,-1.4,4756,12.1537,0.072398571,-9.44
12/7/16,3.3925,0,-1.4,4756,11.7086,0.076589365,-9.44
12/8/16,3.3753,0,-1.4,4756,11.3493,0.088473325,-9.44
12/9/16,3.3802,0,-1.4,4756,11.4344,0.095714841,-9.44
12/12/16,3.3377,0,-1.4,4756,11.39,0.098010116,-9.44
12/13/16,3.3344,0,-1.4,4756,11.9224,0.103937721,-9.44
12/14/16,3.3715,0,-1.4,4756,11.34,0.101559698,-9.44
12/15/16,3.3651,0,-1.4,4756,11.2,0.095475068,-9.44
12/16/16,3.3879,0,-1.4,4756,11.3055,0.095776853,-9.44
12/19/16,3.3695,0,-1.4,4756,11.1513,0.099042534,-9.44
12/20/16,3.3503,0,-1.4,4756,10.8,0.104156734,-9.44
12/21/16,3.3309,0,-1.4,4756,11.14,0.11297126,-9.44
12/22/16,3.2916,0,-1.4,4756,11.631,0.119417086,-9.44
12/23/16,3.2703,0,-1.4,4756,11.46,0.134313683,-9.44
12/26/16,3.28,0,-1.4,4756,11.235,0.134440527,-9.44
12/27/16,3.2734,0,-1.4,4756,11.6446,0.132008541,-9.44
12/28/16,3.2778,0,-1.4,4756,11.5774,0.132805432,-9.44
12/29/16,3.2538,0,-1.4,4756,11.42,0.143093156,-9.44
12/30/16,3.2552,0,-1.4,4756,11.7258,0.138654928,-9.44
1/2/17,3.2859,0,-1.29,4415,11.7872,0.138689051,-9.05
1/3/17,3.265,0,-1.29,4415,12.0365,0.145520583,-9.05
1/4/17,3.2213,0,-1.29,4415,11.445,0.155163339,-9.05
1/5/17,3.1988,0,-1.29,4415,11.6907,0.153059405,-9.05
1/6/17,3.2226,0,-1.29,4415,11.8094,0.150997355,-9.05
1/9/17,3.1997,0,-1.29,4415,12.0143,0.160825914,-9.05
1/10/17,3.1941,0,-1.29,4415,12.1272,0.158900385,-9.05
1/11/17,3.197,0,-1.29,4415,12.2097,0.160429032,-9.05
1/12/17,3.1868,0,-1.29,4415,11.55,0.157383481,-9.05
1/13/17,3.2176,0,-1.29,4415,11.41,0.151607326,-9.05
1/16/17,3.2414,0,-1.29,4415,11.46,0.15146324,-9.05
1/17/17,3.2116,0,-1.29,4415,11.7598,0.144084802,-9.05
1/18/17,3.2232,0,-1.29,4415,11.24,0.140554182,-9.05
1/19/17,3.2018,0,-1.29,4415,11.259,0.151930885,-9.05
1/20/17,3.1743,0,-1.29,4415,11.035,0.154293812,-9.05
1/23/17,3.1646,0,-1.29,4415,11,0.156651325,-9.05
1/24/17,3.1705,0,-1.29,4415,11.6625,0.155171563,-9.05
1/25/17,3.1701,0,-1.29,4415,11.05,0.155828875,-9.05
1/26/17,3.1744,0,-1.29,4415,11.2,0.151195558,-9.05
1/27/17,3.1409,0,-1.29,4415,11.025,0.163609074,-9.05
1/30/17,3.1265,0,-1.29,4415,11.1596,0.176382787,-9.05
1/31/17,3.1486,0,-1.29,2724,10.88,0.159452896,-9.05
2/1/17,3.1281,0,-1.29,2724,10.85,0.158182122,-9.05
2/2/17,3.1217,0,-1.29,2724,11.3929,0.16505088,-9.05
2/3/17,3.123,0,-1.29,2724,11.3674,0.165714836,-9.05
2/6/17,3.1193,0,-1.29,2724,11.3151,0.166664645,-9.05
2/7/17,3.121,0,-1.29,2724,10.99,0.167267877,-9.05
2/8/17,3.1156,0,-1.29,2724,11.4414,0.167528849,-9.05
2/9/17,3.1273,0,-1.29,2724,11.3792,0.164063012,-9.05
2/10/17,3.1151,0,-1.29,2724,11.1298,0.169665021,-9.05
2/13/17,3.1103,0,-1.29,2724,11.1229,0.170704951,-9.05
2/14/17,3.0852,0,-1.29,2724,11.1154,0.170558304,-9.05
2/15/17,3.0574,0,-1.29,2724,11.0539,0.188827209,-9.05
2/16/17,3.0898,0,-1.29,2724,10.8664,0.179699189,-9.05
2/17/17,3.0978,0,-1.29,2724,10.8574,0.172883761,-9.05
2/20/17,3.0878,0,-1.29,2724,10.8359,0.172432,-9.05
2/21/17,3.0964,0,-1.29,2724,10.8804,0.175761308,-9.05
2/22/17,3.0646,0,-1.29,2724,10.9551,0.180032242,-9.05
2/23/17,3.0631,0,-1.29,2724,10.9055,0.180637457,-9.05
2/24/17,3.1104,0,-1.29,2724,10.7337,0.162742278,-9.05
2/27/17,3.1104,0,-1.29,2724,10.7114,0.162598368,-9.05
2/28/17,3.1104,0,-1.29,4560,10.7222,0.16338821,-9.05
3/1/17,3.0938,0,-1.29,4560,10.3755,0.168132068,-9.05
3/2/17,3.1534,0,-1.29,4560,10.5224,0.160907265,-9.05
3/3/17,3.1155,0,-1.29,4560,10.7886,0.157342692,-9.05
3/6/17,3.1375,0,-1.29,4560,10.9013,0.161184546,-9.05
3/7/17,3.1193,0,-1.29,4560,10.51,0.160975801,-9.05
3/8/17,3.1704,0,-1.29,4560,10.5207,0.152211304,-9.05
3/9/17,3.193,0,-1.29,4560,10.5684,0.14490376,-9.05
3/10/17,3.1419,0,-1.29,4560,10.7363,0.147288039,-9.05
3/13/17,3.1529,0,-1.29,4560,10.5643,0.148375429,-9.05
3/14/17,3.1691,0,-1.29,4560,10.5841,0.144684525,-9.05
3/15/17,3.1037,0,-1.29,4560,10.4135,0.143866646,-9.05
3/16/17,3.119,0,-1.29,4560,10.2555,0.151442418,-9.05
3/17/17,3.0916,0,-1.29,4560,10.3654,0.155725846,-9.05
3/20/17,3.0724,0,-1.29,4560,10.5304,0.164261847,-9.05
3/21/17,3.0879,0,-1.29,4560,10.53,0.159163669,-9.05
3/22/17,3.0879,0,-1.29,4560,10.3728,0.158940877,-9.05
3/23/17,3.1407,0,-1.29,4560,10.2344,0.140557193,-9.05
3/24/17,3.108,0,-1.29,4560,10.3803,0.145456643,-9.05
3/27/17,3.1266,0,-1.29,4560,10.2258,0.140474026,-9.05
3/28/17,3.1413,0,-1.29,4560,10.1568,0.138059269,-9.05
3/29/17,3.1197,0,-1.29,4560,10.0763,0.143103043,-9.05
3/30/17,3.1508,0,-1.29,4560,9.9707,0.141959371,-9.05
3/31/17,3.122,0,-1.03,7145,10.1507,0.131124808,-8.7
4/3/17,3.1146,0,-1.03,7145,10.2746,0.145056939,-8.7
4/4/17,3.0935,0,-1.03,7145,10.1048,0.146045507,-8.7
4/5/17,3.1206,0,-1.03,7145,10.1655,0.153757132,-8.7
4/6/17,3.1434,0,-1.03,7145,10.0153,0.148062545,-8.7
4/7/17,3.1464,0,-1.03,7145,9.9166,0.141976244,-8.7
4/10/17,3.1316,0,-1.03,7145,10.0582,0.135842303,-8.7
4/11/17,3.1374,0,-1.03,7145,9.9836,0.132923605,-8.7
4/12/17,3.1256,0,-1.03,7145,9.7335,0.130475407,-8.7
4/13/17,3.1442,0,-1.03,7145,9.8543,0.134540702,-8.7
4/14/17,3.1442,0,-1.03,7145,9.665,0.12927888,-8.7
4/17/17,3.1001,0,-1.03,7145,10.1452,0.143184274,-8.7
4/18/17,3.1081,0,-1.03,7145,10.3626,0.143416904,-8.7
4/19/17,3.1529,0,-1.03,7145,9.8348,0.131048534,-8.7
4/20/17,3.1473,0,-1.03,7145,9.6909,0.126542585,-8.7
4/21/17,3.1473,0,-1.03,7145,9.8472,0.128218866,-8.7
4/24/17,3.1279,0,-1.03,7145,9.9637,0.13312008,-8.7
4/25/17,3.1472,0,-1.03,7145,10.1012,0.117575205,-8.7
4/26/17,3.1743,0,-1.03,7145,9.964,0.109564809,-8.7
4/27/17,3.1846,0,-1.03,7145,9.9084,0.113062947,-8.7
4/28/17,3.1768,0,-1.03,7145,9.8182,0.110739175,-8.7
5/1/17,3.1768,0,-1.03,6969,9.8659,0.114750502,-8.7
5/2/17,3.1514,0,-1.03,6969,9.9004,0.117218957,-8.7
5/3/17,3.1662,0,-1.03,6969,9.5928,0.123949444,-8.7
5/4/17,3.1887,0,-1.03,6969,9.5809,0.111791146,-8.7
5/5/17,3.1775,0,-1.03,6969,9.8087,0.115430145,-8.7
5/8/17,3.1981,0,-1.03,6969,9.8139,0.109665875,-8.7
